            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2450738.500000000, A.D. 1997-Oct-17 00:00:00.0000,  9.125928659567865E-01,  4.004439668246949E-01,  5.708629469403237E-06, -7.188917889768321E-03,  1.568388997400780E-02,  5.933688887270723E-07,
2450739.500000000, A.D. 1997-Oct-18 00:00:00.0000,  9.052685564405617E-01,  4.160677956096429E-01,  6.235904775456807E-06, -7.459432946910582E-03,  1.556302436061443E-02,  4.574255742047371E-07,
2450740.500000000, A.D. 1997-Oct-19 00:00:00.0000,  8.976745405000134E-01,  4.315685143133359E-01,  6.617921223850885E-06, -7.728325197865011E-03,  1.543765489272441E-02,  3.047967826146693E-07,
2450741.500000000, A.D. 1997-Oct-20 00:00:00.0000,  8.898124647145458E-01,  4.469415744643118E-01,  6.843715937856240E-06, -7.995540214006037E-03,  1.530769303646592E-02,  1.467674997913729E-07,
2450742.500000000, A.D. 1997-Oct-21 00:00:00.0000,  8.816840491100981E-01,  4.621823435539755E-01,  6.912941962976483E-06, -8.260987302697038E-03,  1.517306137188393E-02, -6.876493052871724E-09,
2450743.500000000, A.D. 1997-Oct-22 00:00:00.0000,  8.732911176774821E-01,  4.772861211530529E-01,  6.834015653514641E-06, -8.524551255200760E-03,  1.503370227693496E-02, -1.484320008904514E-07,
2450744.500000000, A.D. 1997-Oct-23 00:00:00.0000,  8.646356171115925E-01,  4.922481600589652E-01,  6.622010334995688E-06, -8.786103508200124E-03,  1.488957967760574E-02, -2.722471792402366E-07,
2450745.500000000, A.D. 1997-Oct-24 00:00:00.0000,  8.557196258620572E-01,  5.070636868500262E-01,  6.296767015749096E-06, -9.045510138277188E-03,  1.474067660714630E-02, -3.743671108230866E-07,
2450746.500000000, A.D. 1997-Oct-25 00:00:00.0000,  8.465453570071753E-01,  5.217279190536577E-01,  5.881413532831656E-06, -9.302636280273047E-03,  1.458699125546515E-02, -4.521045898669226E-07,
2450747.500000000, A.D. 1997-Oct-26 00:00:00.0000,  8.371151582116675E-01,  5.362360783913758E-01,  5.401284849169642E-06, -9.557347709688153E-03,  1.442853328720848E-02, -5.036833659069219E-07,
2450748.500000000, A.D. 1997-Oct-27 00:00:00.0000,  8.274315110791759E-01,  5.505834008721523E-01,  4.883135919069597E-06, -9.809510646304836E-03,  1.426532130639818E-02, -5.280144277103531E-07,
2450749.500000000, A.D. 1997-Oct-28 00:00:00.0000,  8.174970311784375E-01,  5.647651450529563E-01,  4.354507359642359E-06, -1.005899074912592E-02,  1.409738173530255E-02, -5.246123487292258E-07,
2450750.500000000, A.D. 1997-Oct-29 00:00:00.0000,  8.073144691485535E-01,  5.787765998601788E-01,  3.843112876414255E-06, -1.030565207516013E-02,  1.392474902312285E-02, -4.936303523740852E-07,
